HourUTC,product,amount,PriceArea,PriceDKK,PriceEUR
2019-04-19T05:00:00+00:00,aFRR_DownActivated,0,DK1,218.67,29.29
2019-04-19T05:00:00+00:00,aFRR_UpActivated,48,DK1,418.6,56.07
2019-04-19T04:00:00+00:00,aFRR_DownActivated,0.2,DK1,211.13,28.28
2019-04-19T04:00:00+00:00,aFRR_UpActivated,40.9,DK1,411.06,55.06
2019-04-19T03:00:00+00:00,aFRR_DownActivated,0.7,DK1,204.26,27.36
2019-04-19T03:00:00+00:00,aFRR_UpActivated,6.8,DK1,404.19,54.14
2019-04-19T02:00:00+00:00,aFRR_DownActivated,0.7,DK1,176.79,23.68
2019-04-19T02:00:00+00:00,aFRR_UpActivated,4.1,DK1,376.71,50.46
2019-04-19T01:00:00+00:00,aFRR_DownActivated,0,DK1,183.95,24.64
2019-04-19T01:00:00+00:00,aFRR_UpActivated,7.5,DK1,383.88,51.42
2019-04-19T00:00:00+00:00,aFRR_DownActivated,0.9,DK1,183.5,24.58
2019-04-19T00:00:00+00:00,aFRR_UpActivated,17.8,DK1,383.43,51.36
2019-04-18T23:00:00+00:00,aFRR_DownActivated,0.1,DK1,184.47,24.71
2019-04-18T23:00:00+00:00,aFRR_UpActivated,58.5,DK1,384.4,51.49
2019-04-18T22:00:00+00:00,aFRR_DownActivated,39.8,DK1,189.92,25.44
2019-04-18T22:00:00+00:00,aFRR_UpActivated,0,DK1,389.85,52.22
2019-04-18T21:00:00+00:00,aFRR_DownActivated,70.9,DK1,205.74,27.56
2019-04-18T21:00:00+00:00,aFRR_UpActivated,0,DK1,405.81,54.36
2019-04-18T20:00:00+00:00,aFRR_DownActivated,32.8,DK1,222.39,29.79
2019-04-18T20:00:00+00:00,aFRR_UpActivated,3.2,DK1,422.46,56.59
2019-04-18T19:00:00+00:00,aFRR_DownActivated,17.4,DK1,230.16,30.83
2019-04-18T19:00:00+00:00,aFRR_UpActivated,13.3,DK1,430.23,57.63
2019-04-18T18:00:00+00:00,aFRR_DownActivated,72.8,DK1,238.52,31.95
2019-04-18T18:00:00+00:00,aFRR_UpActivated,13,DK1,438.59,58.75
2019-04-18T17:00:00+00:00,aFRR_DownActivated,1.2,DK1,268.08,35.91
2019-04-18T17:00:00+00:00,aFRR_UpActivated,35.9,DK1,468.15,62.71
2019-04-18T16:00:00+00:00,aFRR_DownActivated,35.4,DK1,236.58,31.69
2019-04-18T16:00:00+00:00,aFRR_UpActivated,5.6,DK1,436.65,58.49
2019-04-18T15:00:00+00:00,aFRR_DownActivated,88.9,DK1,194.1,26
2019-04-18T15:00:00+00:00,aFRR_UpActivated,0,DK1,394.17,52.8
2019-04-18T14:00:00+00:00,aFRR_DownActivated,11,DK1,196.56,26.33
2019-04-18T14:00:00+00:00,aFRR_UpActivated,13.6,DK1,396.63,53.13
2019-04-18T13:00:00+00:00,aFRR_DownActivated,1.5,DK1,214.18,28.69
2019-04-18T13:00:00+00:00,aFRR_UpActivated,11.8,DK1,414.25,55.49
2019-04-18T12:00:00+00:00,aFRR_DownActivated,59.8,DK1,215,28.8
2019-04-18T12:00:00+00:00,aFRR_UpActivated,0,DK1,415.07,55.6
2019-04-18T11:00:00+00:00,aFRR_DownActivated,67.9,DK1,215.75,28.9
2019-04-18T11:00:00+00:00,aFRR_UpActivated,0,DK1,415.82,55.7
2019-04-18T10:00:00+00:00,aFRR_DownActivated,85.9,DK1,181.48,24.31
2019-04-18T10:00:00+00:00,aFRR_UpActivated,0,DK1,381.55,51.11
2019-04-18T09:00:00+00:00,aFRR_DownActivated,100,DK1,201.49,26.99
2019-04-18T09:00:00+00:00,aFRR_UpActivated,0,DK1,401.56,53.79
2019-04-18T08:00:00+00:00,aFRR_DownActivated,83.1,DK1,232.69,31.17
2019-04-18T08:00:00+00:00,aFRR_UpActivated,0,DK1,432.76,57.97
2019-04-18T07:00:00+00:00,aFRR_DownActivated,2.1,DK1,272.71,36.53
2019-04-18T07:00:00+00:00,aFRR_UpActivated,13.9,DK1,472.78,63.33
2019-04-18T06:00:00+00:00,aFRR_DownActivated,0,DK1,302.34,40.5
2019-04-18T06:00:00+00:00,aFRR_UpActivated,77.8,DK1,512.94,68.71
2019-04-18T05:00:00+00:00,aFRR_DownActivated,2.3,DK1,287.79,38.55
2019-04-18T05:00:00+00:00,aFRR_UpActivated,64.7,DK1,487.86,65.35
2019-04-18T04:00:00+00:00,aFRR_DownActivated,21.4,DK1,256.96,34.42
2019-04-18T04:00:00+00:00,aFRR_UpActivated,2.1,DK1,457.03,61.22
2019-04-18T03:00:00+00:00,aFRR_DownActivated,32.8,DK1,184.17,24.67
2019-04-18T03:00:00+00:00,aFRR_UpActivated,0,DK1,384.24,51.47
2019-04-18T02:00:00+00:00,aFRR_DownActivated,19.4,DK1,161.7,21.66
2019-04-18T02:00:00+00:00,aFRR_UpActivated,0.7,DK1,361.77,48.46
2019-04-18T01:00:00+00:00,aFRR_DownActivated,0,DK1,218.81,29.31
2019-04-18T01:00:00+00:00,aFRR_UpActivated,38.4,DK1,418.88,56.11
2019-04-18T00:00:00+00:00,aFRR_DownActivated,0.3,DK1,217.76,29.17
2019-04-18T00:00:00+00:00,aFRR_UpActivated,25.2,DK1,417.83,55.97
2019-04-17T23:00:00+00:00,aFRR_DownActivated,25.4,DK1,217.91,29.19
2019-04-17T23:00:00+00:00,aFRR_UpActivated,0,DK1,417.98,55.99
2019-04-17T22:00:00+00:00,aFRR_DownActivated,96.7,DK1,218.96,29.33
2019-04-17T22:00:00+00:00,aFRR_UpActivated,0,DK1,419.03,56.13
2019-04-17T21:00:00+00:00,aFRR_DownActivated,75.1,DK1,204.67,27.42
2019-04-17T21:00:00+00:00,aFRR_UpActivated,0,DK1,404.7,54.22
2019-04-17T20:00:00+00:00,aFRR_DownActivated,94.6,DK1,206.23,27.63
2019-04-17T20:00:00+00:00,aFRR_UpActivated,0,DK1,406.27,54.43
2019-04-17T19:00:00+00:00,aFRR_DownActivated,90.7,DK1,234.6,31.43
2019-04-17T19:00:00+00:00,aFRR_UpActivated,0,DK1,434.63,58.23
2019-04-17T18:00:00+00:00,aFRR_DownActivated,22,DK1,258.93,34.69
2019-04-17T18:00:00+00:00,aFRR_UpActivated,0.6,DK1,458.97,61.49
2019-04-17T17:00:00+00:00,aFRR_DownActivated,26.8,DK1,269.38,36.09
2019-04-17T17:00:00+00:00,aFRR_UpActivated,0,DK1,469.42,62.89
2019-04-17T16:00:00+00:00,aFRR_DownActivated,12.6,DK1,244,32.69
2019-04-17T16:00:00+00:00,aFRR_UpActivated,31.6,DK1,444.04,59.49
2019-04-17T15:00:00+00:00,aFRR_DownActivated,20.7,DK1,189.07,25.33
2019-04-17T15:00:00+00:00,aFRR_UpActivated,15.1,DK1,389.1,52.13
2019-04-17T14:00:00+00:00,aFRR_DownActivated,54.9,DK1,208.55,27.94
2019-04-17T14:00:00+00:00,aFRR_UpActivated,7.2,DK1,408.58,54.74
2019-04-17T13:00:00+00:00,aFRR_DownActivated,35,DK1,0,0
2019-04-17T13:00:00+00:00,aFRR_UpActivated,0,DK1,420.3,56.31
2019-04-17T12:00:00+00:00,aFRR_DownActivated,66.3,DK1,220.79,29.58
2019-04-17T12:00:00+00:00,aFRR_UpActivated,0,DK1,420.83,56.38
2019-04-17T11:00:00+00:00,aFRR_DownActivated,81.1,DK1,222.95,29.87
2019-04-17T11:00:00+00:00,aFRR_UpActivated,0,DK1,422.99,56.67
2019-04-17T10:00:00+00:00,aFRR_DownActivated,17.1,DK1,188.1,25.2
2019-04-17T10:00:00+00:00,aFRR_UpActivated,12.6,DK1,388.13,52
2019-04-17T09:00:00+00:00,aFRR_DownActivated,6.7,DK1,196.46,26.32
2019-04-17T09:00:00+00:00,aFRR_UpActivated,33.5,DK1,396.49,53.12
2019-04-17T08:00:00+00:00,aFRR_DownActivated,0,DK1,258.33,34.61
2019-04-17T08:00:00+00:00,aFRR_UpActivated,98,DK1,458.37,61.41
2019-04-17T07:00:00+00:00,aFRR_DownActivated,38.1,DK1,276.17,37
2019-04-17T07:00:00+00:00,aFRR_UpActivated,19,DK1,476.21,63.8
2019-04-17T06:00:00+00:00,aFRR_DownActivated,79,DK1,289.83,38.83
2019-04-17T06:00:00+00:00,aFRR_UpActivated,0.8,DK1,489.87,65.63
2019-04-17T05:00:00+00:00,aFRR_DownActivated,4.6,DK1,276.4,37.03
2019-04-17T05:00:00+00:00,aFRR_UpActivated,42.9,DK1,476.43,63.83
2019-04-17T04:00:00+00:00,aFRR_DownActivated,5.9,DK1,249.45,33.42
2019-04-17T04:00:00+00:00,aFRR_UpActivated,51.9,DK1,449.49,60.22
2019-04-17T03:00:00+00:00,aFRR_DownActivated,30.3,DK1,183.17,24.54
2019-04-17T03:00:00+00:00,aFRR_UpActivated,0.7,DK1,383.21,51.34
2019-04-17T02:00:00+00:00,aFRR_DownActivated,24,DK1,163.91,21.96
2019-04-17T02:00:00+00:00,aFRR_UpActivated,0.2,DK1,363.95,48.76
2019-04-17T01:00:00+00:00,aFRR_DownActivated,0,DK1,161.37,21.62
2019-04-17T01:00:00+00:00,aFRR_UpActivated,27.2,DK1,361.41,48.42
2019-04-17T00:00:00+00:00,aFRR_DownActivated,0.1,DK1,161.37,21.62
2019-04-17T00:00:00+00:00,aFRR_UpActivated,64.6,DK1,361.41,48.42
2019-04-16T23:00:00+00:00,aFRR_DownActivated,0,DK1,146.22,19.59
2019-04-16T23:00:00+00:00,aFRR_UpActivated,86.8,DK1,346.26,46.39
2019-04-16T22:00:00+00:00,aFRR_DownActivated,38.1,DK1,150.03,20.1
2019-04-16T22:00:00+00:00,aFRR_UpActivated,15.6,DK1,350.07,46.9
2019-04-16T21:00:00+00:00,aFRR_DownActivated,68.9,DK1,189.58,25.4
2019-04-16T21:00:00+00:00,aFRR_UpActivated,0,DK1,389.6,52.2
2019-04-16T20:00:00+00:00,aFRR_DownActivated,41,DK1,227.64,30.5
2019-04-16T20:00:00+00:00,aFRR_UpActivated,20.2,DK1,427.66,57.3
2019-04-16T19:00:00+00:00,aFRR_DownActivated,37.7,DK1,257.79,34.54
2019-04-16T19:00:00+00:00,aFRR_UpActivated,17.8,DK1,457.82,61.34
2019-04-16T18:00:00+00:00,aFRR_DownActivated,71.3,DK1,252.42,33.82
2019-04-16T18:00:00+00:00,aFRR_UpActivated,0,DK1,452.44,60.62
2019-04-16T17:00:00+00:00,aFRR_DownActivated,7.4,DK1,254.21,34.06
2019-04-16T17:00:00+00:00,aFRR_UpActivated,21.5,DK1,454.23,60.86
2019-04-16T16:00:00+00:00,aFRR_DownActivated,0.4,DK1,271.23,36.34
2019-04-16T16:00:00+00:00,aFRR_UpActivated,66.1,DK1,471.25,63.14
2019-04-16T15:00:00+00:00,aFRR_DownActivated,11.2,DK1,232.12,31.1
2019-04-16T15:00:00+00:00,aFRR_UpActivated,20.3,DK1,432.14,57.9
2019-04-16T14:00:00+00:00,aFRR_DownActivated,71.9,DK1,193.16,25.88
2019-04-16T14:00:00+00:00,aFRR_UpActivated,0,DK1,393.18,52.68
2019-04-16T13:00:00+00:00,aFRR_DownActivated,53,DK1,-50.01,-6.7
2019-04-16T13:00:00+00:00,aFRR_UpActivated,0.4,DK1,376.31,50.42
2019-04-16T12:00:00+00:00,aFRR_DownActivated,23.9,DK1,157.63,21.12
2019-04-16T12:00:00+00:00,aFRR_UpActivated,0.3,DK1,357.66,47.92
2019-04-16T11:00:00+00:00,aFRR_DownActivated,23.9,DK1,145.91,19.55
2019-04-16T11:00:00+00:00,aFRR_UpActivated,1.5,DK1,345.94,46.35
2019-04-16T10:00:00+00:00,aFRR_DownActivated,1.8,DK1,162.33,21.75
2019-04-16T10:00:00+00:00,aFRR_UpActivated,27.1,DK1,362.36,48.55
2019-04-16T09:00:00+00:00,aFRR_DownActivated,0,DK1,166.44,22.3
2019-04-16T09:00:00+00:00,aFRR_UpActivated,83.9,DK1,366.46,49.1
2019-04-16T08:00:00+00:00,aFRR_DownActivated,10.9,DK1,203.91,27.32
2019-04-16T08:00:00+00:00,aFRR_UpActivated,50.2,DK1,403.93,54.12
2019-04-16T07:00:00+00:00,aFRR_DownActivated,80.1,DK1,247.94,33.22
2019-04-16T07:00:00+00:00,aFRR_UpActivated,0.3,DK1,447.97,60.02
2019-04-16T06:00:00+00:00,aFRR_DownActivated,17.5,DK1,289.66,38.81
2019-04-16T06:00:00+00:00,aFRR_UpActivated,53,DK1,489.69,65.61
2019-04-16T05:00:00+00:00,aFRR_DownActivated,1.3,DK1,288.54,38.66
2019-04-16T05:00:00+00:00,aFRR_UpActivated,51.1,DK1,488.57,65.46
2019-04-16T04:00:00+00:00,aFRR_DownActivated,22,DK1,244.96,32.82
2019-04-16T04:00:00+00:00,aFRR_UpActivated,17.9,DK1,444.98,59.62
2019-04-16T03:00:00+00:00,aFRR_DownActivated,13.6,DK1,203.98,27.33
2019-04-16T03:00:00+00:00,aFRR_UpActivated,45.1,DK1,404,54.13
2019-04-16T02:00:00+00:00,aFRR_DownActivated,10.6,DK1,224.65,30.1
2019-04-16T02:00:00+00:00,aFRR_UpActivated,34.3,DK1,424.68,56.9
2019-04-16T01:00:00+00:00,aFRR_DownActivated,20.7,DK1,222.27,29.78
2019-04-16T01:00:00+00:00,aFRR_UpActivated,10.2,DK1,422.29,56.58
2019-04-16T00:00:00+00:00,aFRR_DownActivated,21.9,DK1,221.22,29.64
2019-04-16T00:00:00+00:00,aFRR_UpActivated,0,DK1,421.25,56.44
2019-04-15T23:00:00+00:00,aFRR_DownActivated,1.3,DK1,221.3,29.65
2019-04-15T23:00:00+00:00,aFRR_UpActivated,21.2,DK1,421.32,56.45
2019-04-15T22:00:00+00:00,aFRR_DownActivated,1.1,DK1,222.19,29.77
2019-04-15T22:00:00+00:00,aFRR_UpActivated,20,DK1,422.22,56.57
2019-04-15T21:00:00+00:00,aFRR_DownActivated,1.7,DK1,160.98,21.57
2019-04-15T21:00:00+00:00,aFRR_UpActivated,63.6,DK1,360.99,48.37
2019-04-15T20:00:00+00:00,aFRR_DownActivated,30.3,DK1,216.65,29.03
2019-04-15T20:00:00+00:00,aFRR_UpActivated,2.7,DK1,416.66,55.83
2019-04-15T19:00:00+00:00,aFRR_DownActivated,46.2,DK1,241.05,32.3
2019-04-15T19:00:00+00:00,aFRR_UpActivated,1.4,DK1,441.06,59.1
2019-04-15T18:00:00+00:00,aFRR_DownActivated,80,DK1,262.4,35.16
2019-04-15T18:00:00+00:00,aFRR_UpActivated,0,DK1,462.41,61.96
2019-04-15T17:00:00+00:00,aFRR_DownActivated,48.8,DK1,267.7,35.87
2019-04-15T17:00:00+00:00,aFRR_UpActivated,2.9,DK1,467.71,62.67
2019-04-15T16:00:00+00:00,aFRR_DownActivated,0,DK1,250.83,33.61
2019-04-15T16:00:00+00:00,aFRR_UpActivated,26.4,DK1,450.84,60.41
2019-04-15T15:00:00+00:00,aFRR_DownActivated,59,DK1,205.68,27.56
2019-04-15T15:00:00+00:00,aFRR_UpActivated,0,DK1,405.69,54.36
2019-04-15T14:00:00+00:00,aFRR_DownActivated,0.7,DK1,227.47,30.48
2019-04-15T14:00:00+00:00,aFRR_UpActivated,46.8,DK1,427.48,57.28
2019-04-15T13:00:00+00:00,aFRR_DownActivated,0,DK1,225.53,30.22
2019-04-15T13:00:00+00:00,aFRR_UpActivated,52.3,DK1,425.54,57.02
2019-04-15T12:00:00+00:00,aFRR_DownActivated,0,DK1,227.25,30.45
2019-04-15T12:00:00+00:00,aFRR_UpActivated,48.9,DK1,427.26,57.25
2019-04-15T11:00:00+00:00,aFRR_DownActivated,0.1,DK1,230.68,30.91
2019-04-15T11:00:00+00:00,aFRR_UpActivated,47.7,DK1,430.69,57.71
2019-04-15T10:00:00+00:00,aFRR_DownActivated,12.9,DK1,115.68,15.5
2019-04-15T10:00:00+00:00,aFRR_UpActivated,70.4,DK1,431.88,57.87
2019-04-15T09:00:00+00:00,aFRR_DownActivated,51.5,DK1,214.34,28.72
2019-04-15T09:00:00+00:00,aFRR_UpActivated,0.1,DK1,414.35,55.52
2019-04-15T08:00:00+00:00,aFRR_DownActivated,69.9,DK1,221.05,29.62
2019-04-15T08:00:00+00:00,aFRR_UpActivated,0,DK1,421.06,56.42
2019-04-15T07:00:00+00:00,aFRR_DownActivated,37.9,DK1,252.92,33.89
2019-04-15T07:00:00+00:00,aFRR_UpActivated,7.5,DK1,452.93,60.69
2019-04-15T06:00:00+00:00,aFRR_DownActivated,6.9,DK1,350.24,46.93
2019-04-15T06:00:00+00:00,aFRR_UpActivated,8.1,DK1,550.25,73.73
2019-04-15T05:00:00+00:00,aFRR_DownActivated,0,DK1,338.52,45.36
2019-04-15T05:00:00+00:00,aFRR_UpActivated,95.5,DK1,538.53,72.16
2019-04-15T04:00:00+00:00,aFRR_DownActivated,2.1,DK1,274.86,36.83
2019-04-15T04:00:00+00:00,aFRR_UpActivated,27.6,DK1,474.87,63.63
2019-04-15T03:00:00+00:00,aFRR_DownActivated,4.4,DK1,217.92,29.2
2019-04-15T03:00:00+00:00,aFRR_UpActivated,26.5,DK1,417.93,56
2019-04-15T02:00:00+00:00,aFRR_DownActivated,0.7,DK1,214.79,28.78
2019-04-15T02:00:00+00:00,aFRR_UpActivated,24.1,DK1,414.79,55.58
2019-04-15T01:00:00+00:00,aFRR_DownActivated,1,DK1,190.31,25.5
2019-04-15T01:00:00+00:00,aFRR_UpActivated,44.8,DK1,390.31,52.3
2019-04-15T00:00:00+00:00,aFRR_DownActivated,24.4,DK1,177.4,23.77
2019-04-15T00:00:00+00:00,aFRR_UpActivated,1.1,DK1,377.4,50.57
2019-04-14T23:00:00+00:00,aFRR_DownActivated,0.2,DK1,176.95,23.71
2019-04-14T23:00:00+00:00,aFRR_UpActivated,14.1,DK1,376.96,50.51
2019-04-14T22:00:00+00:00,aFRR_DownActivated,2.4,DK1,165.53,22.18
2019-04-14T22:00:00+00:00,aFRR_UpActivated,64.2,DK1,365.54,48.98
2019-04-14T21:00:00+00:00,aFRR_DownActivated,6.4,DK1,184.41,24.71
2019-04-14T21:00:00+00:00,aFRR_UpActivated,15.8,DK1,384.42,51.51
2019-04-14T20:00:00+00:00,aFRR_DownActivated,0.4,DK1,187.99,25.19
2019-04-14T20:00:00+00:00,aFRR_UpActivated,27.8,DK1,388,51.99
2019-04-14T19:00:00+00:00,aFRR_DownActivated,0,DK1,222.99,29.88
2019-04-14T19:00:00+00:00,aFRR_UpActivated,75.9,DK1,423,56.68
2019-04-14T18:00:00+00:00,aFRR_DownActivated,4.5,DK1,248.82,33.34
2019-04-14T18:00:00+00:00,aFRR_UpActivated,51.4,DK1,448.82,60.14
2019-04-14T17:00:00+00:00,aFRR_DownActivated,26.5,DK1,233.59,31.3
2019-04-14T17:00:00+00:00,aFRR_UpActivated,9.9,DK1,433.6,58.1
2019-04-14T16:00:00+00:00,aFRR_DownActivated,39.1,DK1,212.47,28.47
2019-04-14T16:00:00+00:00,aFRR_UpActivated,15.3,DK1,412.48,55.27
2019-04-14T15:00:00+00:00,aFRR_DownActivated,1.3,DK1,161.5,21.64
2019-04-14T15:00:00+00:00,aFRR_UpActivated,63.7,DK1,361.51,48.44
2019-04-14T14:00:00+00:00,aFRR_DownActivated,6.1,DK1,133.29,17.86
2019-04-14T14:00:00+00:00,aFRR_UpActivated,73.1,DK1,333.3,44.66
2019-04-14T13:00:00+00:00,aFRR_DownActivated,0,DK1,116.2,15.57
2019-04-14T13:00:00+00:00,aFRR_UpActivated,71.8,DK1,316.21,42.37
2019-04-14T12:00:00+00:00,aFRR_DownActivated,0.3,DK1,122.02,16.35
2019-04-14T12:00:00+00:00,aFRR_UpActivated,27.4,DK1,322.03,43.15
2019-04-14T11:00:00+00:00,aFRR_DownActivated,6.1,DK1,152.77,20.47
2019-04-14T11:00:00+00:00,aFRR_UpActivated,2,DK1,352.78,47.27
2019-04-14T10:00:00+00:00,aFRR_DownActivated,0,DK1,160.38,21.49
2019-04-14T10:00:00+00:00,aFRR_UpActivated,78.7,DK1,360.39,48.29
2019-04-14T09:00:00+00:00,aFRR_DownActivated,0,DK1,171.65,23
2019-04-14T09:00:00+00:00,aFRR_UpActivated,84.6,DK1,371.66,49.8
2019-04-14T08:00:00+00:00,aFRR_DownActivated,10.8,DK1,176.87,23.7
2019-04-14T08:00:00+00:00,aFRR_UpActivated,6.4,DK1,376.88,50.5
2019-04-14T07:00:00+00:00,aFRR_DownActivated,98.7,DK1,-50,-6.7
2019-04-14T07:00:00+00:00,aFRR_UpActivated,0,DK1,396.73,53.16
2019-04-14T06:00:00+00:00,aFRR_DownActivated,43,DK1,201.2,26.96
2019-04-14T06:00:00+00:00,aFRR_UpActivated,17.2,DK1,401.21,53.76
2019-04-14T05:00:00+00:00,aFRR_DownActivated,2.4,DK1,184.93,24.78
2019-04-14T05:00:00+00:00,aFRR_UpActivated,4.4,DK1,384.94,51.58
2019-04-14T04:00:00+00:00,aFRR_DownActivated,31,DK1,185.68,24.88
2019-04-14T04:00:00+00:00,aFRR_UpActivated,0.6,DK1,385.69,51.68
2019-04-14T03:00:00+00:00,aFRR_DownActivated,0.9,DK1,194.71,26.09
2019-04-14T03:00:00+00:00,aFRR_UpActivated,72.2,DK1,394.72,52.89
2019-04-14T02:00:00+00:00,aFRR_DownActivated,0,DK1,192.4,25.78
2019-04-14T02:00:00+00:00,aFRR_UpActivated,72.6,DK1,392.4,52.58
2019-04-14T01:00:00+00:00,aFRR_DownActivated,0.1,DK1,184.04,24.66
2019-04-14T01:00:00+00:00,aFRR_UpActivated,14.2,DK1,384.05,51.46
2019-04-14T00:00:00+00:00,aFRR_DownActivated,6.7,DK1,183.89,24.64
2019-04-14T00:00:00+00:00,aFRR_UpActivated,0.4,DK1,383.9,51.44
2019-04-13T23:00:00+00:00,aFRR_DownActivated,35.9,DK1,184.11,24.67
2019-04-13T23:00:00+00:00,aFRR_UpActivated,0,DK1,384.12,51.47
2019-04-13T22:00:00+00:00,aFRR_DownActivated,53.2,DK1,200.38,26.85
2019-04-13T22:00:00+00:00,aFRR_UpActivated,5.8,DK1,400.39,53.65
2019-04-13T21:00:00+00:00,aFRR_DownActivated,21.6,DK1,209.52,28.07
2019-04-13T21:00:00+00:00,aFRR_UpActivated,14.7,DK1,409.57,54.87
2019-04-13T20:00:00+00:00,aFRR_DownActivated,0,DK1,220.64,29.56
2019-04-13T20:00:00+00:00,aFRR_UpActivated,66.4,DK1,420.69,56.36
2019-04-13T19:00:00+00:00,aFRR_DownActivated,0,DK1,221.69,29.7
2019-04-13T19:00:00+00:00,aFRR_UpActivated,57.8,DK1,421.73,56.5
2019-04-13T18:00:00+00:00,aFRR_DownActivated,0,DK1,245.43,32.88
2019-04-13T18:00:00+00:00,aFRR_UpActivated,96.1,DK1,445.47,59.68
2019-04-13T17:00:00+00:00,aFRR_DownActivated,3.8,DK1,244.01,32.69
2019-04-13T17:00:00+00:00,aFRR_UpActivated,22.3,DK1,444.05,59.49
2019-04-13T16:00:00+00:00,aFRR_DownActivated,9.8,DK1,221.17,29.63
2019-04-13T16:00:00+00:00,aFRR_UpActivated,26.7,DK1,421.21,56.43
2019-04-13T15:00:00+00:00,aFRR_DownActivated,1.3,DK1,224.38,30.06
2019-04-13T15:00:00+00:00,aFRR_UpActivated,47.6,DK1,424.42,56.86
2019-04-13T14:00:00+00:00,aFRR_DownActivated,0.6,DK1,10,1.34
2019-04-13T14:00:00+00:00,aFRR_UpActivated,36.1,DK1,366.12,49.05
2019-04-13T13:00:00+00:00,aFRR_DownActivated,44.9,DK1,-48.97,-6.56
2019-04-13T13:00:00+00:00,aFRR_UpActivated,0.1,DK1,371.87,49.82
2019-04-13T12:00:00+00:00,aFRR_DownActivated,56.7,DK1,-48.97,-6.56
2019-04-13T12:00:00+00:00,aFRR_UpActivated,0.4,DK1,377.02,50.51
2019-04-13T11:00:00+00:00,aFRR_DownActivated,18.4,DK1,-32.02,-4.29
2019-04-13T11:00:00+00:00,aFRR_UpActivated,3.7,DK1,383.81,51.42
2019-04-13T10:00:00+00:00,aFRR_DownActivated,59.3,DK1,-29.04,-3.89
2019-04-13T10:00:00+00:00,aFRR_UpActivated,0,DK1,387.92,51.97
2019-04-13T09:00:00+00:00,aFRR_DownActivated,53.1,DK1,184.97,24.78
2019-04-13T09:00:00+00:00,aFRR_UpActivated,0.6,DK1,416.73,55.83
2019-04-13T08:00:00+00:00,aFRR_DownActivated,55.7,DK1,216.84,29.05
2019-04-13T08:00:00+00:00,aFRR_UpActivated,0.8,DK1,416.88,55.85
2019-04-13T07:00:00+00:00,aFRR_DownActivated,19.4,DK1,250.5,33.56
2019-04-13T07:00:00+00:00,aFRR_UpActivated,7.3,DK1,450.55,60.36
2019-04-13T06:00:00+00:00,aFRR_DownActivated,0,DK1,252.89,33.88
2019-04-13T06:00:00+00:00,aFRR_UpActivated,30.2,DK1,452.93,60.68
2019-04-13T05:00:00+00:00,aFRR_DownActivated,6.2,DK1,236.62,31.7
2019-04-13T05:00:00+00:00,aFRR_UpActivated,5.1,DK1,436.66,58.5
2019-04-13T04:00:00+00:00,aFRR_DownActivated,34,DK1,226.77,30.38
2019-04-13T04:00:00+00:00,aFRR_UpActivated,1.3,DK1,426.81,57.18
2019-04-13T03:00:00+00:00,aFRR_DownActivated,28.7,DK1,223.18,29.9
2019-04-13T03:00:00+00:00,aFRR_UpActivated,1.7,DK1,423.23,56.7
2019-04-13T02:00:00+00:00,aFRR_DownActivated,37.8,DK1,223.33,29.92
2019-04-13T02:00:00+00:00,aFRR_UpActivated,0.1,DK1,423.38,56.72
2019-04-13T01:00:00+00:00,aFRR_DownActivated,73.5,DK1,221.62,29.69
2019-04-13T01:00:00+00:00,aFRR_UpActivated,0,DK1,421.66,56.49
2019-04-13T00:00:00+00:00,aFRR_DownActivated,5.2,DK1,224,30.01
2019-04-13T00:00:00+00:00,aFRR_UpActivated,13.6,DK1,424.05,56.81
2019-04-12T23:00:00+00:00,aFRR_DownActivated,2.4,DK1,227.59,30.49
2019-04-12T23:00:00+00:00,aFRR_UpActivated,35.2,DK1,427.63,57.29
2019-04-12T22:00:00+00:00,aFRR_DownActivated,1.8,DK1,234.23,31.38
2019-04-12T22:00:00+00:00,aFRR_UpActivated,9.6,DK1,434.27,58.18
2019-04-12T21:00:00+00:00,aFRR_DownActivated,10.5,DK1,222.97,29.87
2019-04-12T21:00:00+00:00,aFRR_UpActivated,41.4,DK1,423.03,56.67
2019-04-12T20:00:00+00:00,aFRR_DownActivated,0.3,DK1,237.9,31.87
2019-04-12T20:00:00+00:00,aFRR_UpActivated,32.9,DK1,437.96,58.67
2019-04-12T19:00:00+00:00,aFRR_DownActivated,27.9,DK1,238.58,31.96
2019-04-12T19:00:00+00:00,aFRR_UpActivated,5.3,DK1,438.63,58.76
2019-04-12T18:00:00+00:00,aFRR_DownActivated,8,DK1,258.88,34.68
2019-04-12T18:00:00+00:00,aFRR_UpActivated,8.3,DK1,458.94,61.48
2019-04-12T17:00:00+00:00,aFRR_DownActivated,0.1,DK1,261.49,35.03
2019-04-12T17:00:00+00:00,aFRR_UpActivated,51.2,DK1,461.55,61.83
2019-04-12T16:00:00+00:00,aFRR_DownActivated,15,DK1,246.56,33.03
2019-04-12T16:00:00+00:00,aFRR_UpActivated,9.8,DK1,446.62,59.83
2019-04-12T15:00:00+00:00,aFRR_DownActivated,3.8,DK1,211.48,28.33
2019-04-12T15:00:00+00:00,aFRR_UpActivated,33.9,DK1,411.53,55.13
2019-04-12T14:00:00+00:00,aFRR_DownActivated,6.2,DK1,225.51,30.21
2019-04-12T14:00:00+00:00,aFRR_UpActivated,5.6,DK1,425.57,57.01
2019-04-12T13:00:00+00:00,aFRR_DownActivated,1.8,DK1,225.21,30.17
